Date,temperatureC,dewpointC,windspeedKMH,pressureMB,pressureTendencyMB,precipitationMM,cloudCoverOKTA,lowCloudCoverOKTA,HKm,visibilityKM,Caption,Subcaption
4/6/2017 0:00,26,21,7.2,1012.5,1.6,0.0/24h,4,1,0.6,12,Present weather reported from a manned weather station,Haze
4/6/2017 3:00,28.8,21.3,10.8,1012,-0.5,0.0/3h,7,2,0.6,12,Present weather reported from a manned weather station,Haze
4/6/2017 6:00,30.1,21.4,18,1009.4,-2.6,0.0/6h,7,2,0.6,12,Present weather reported from a manned weather station,Haze
4/6/2017 9:00,30.9,21.7,10.8,1008.5,-0.9,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/6/2017 12:00,28.1,21.6,10.8,1010.8,2.3,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/6/2017 15:00,27.3,21,7.2,1012,1.8,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/6/2017 18:00,26.7,19.8,3.6,1011.4,0.6,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/6/2017 21:00,26.2,21.8,0,1011,-0.4,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
4/7/2017 0:00,28.1,21.3,7.2,1012.3,1.3,0.0/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
4/7/2017 3:00,29.6,21.6,10.8,1012.2,-0.1,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/7/2017 6:00,33.9,21.6,18,1009.7,-2.5,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
4/7/2017 9:00,32.1,22.3,7.2,1009.1,-0.6,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
4/7/2017 12:00,29.5,21.5,10.8,1011.7,2.6,0.0/6h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
4/7/2017 15:00,28.2,21.8,7.2,1012.5,0.8,0.0/3h,4,1,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/7/2017 18:00,27.6,22.7,7.2,1011.4,-1.1,0.0/6h,3,2,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/7/2017 21:00,27.4,22.8,0,1011,-0.4,0.0/3h,5,2,0.6,12,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
4/8/2017 0:00,29.7,23.2,3.6,1012.8,1.8,0.0/24h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
4/8/2017 3:00,30.5,24,7.2,1012.8,0,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/8/2017 6:00,31.1,24.6,10.8,1010.1,-2.7,0.0/6h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/8/2017 9:00,31.8,23.8,14.4,1008.9,-1.2,0.0/3h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
4/8/2017 12:00,30.3,23.8,10.8,1010.5,1.6,0.0/6h,2,1,0.6,12,Present weather reported from a manned weather station,Haze
4/8/2017 15:00,28.8,23.7,7.2,1011.6,1.1,0.0/3h,2,1,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/8/2017 18:00,28.1,24,7.2,1010,-1.6,0.0/6h,3,1,0.6,12,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
4/8/2017 21:00,28.1,23.8,3.6,1009.8,-0.2,0.0/3h,5,2,0.6,12,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
4/9/2017 0:00,30.6,23.4,18,1011.6,1.8,0.0/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
4/9/2017 3:00,32.6,22.2,14.4,1011.6,0,0.0/3h,2,1,0.6,12,Present weather reported from a manned weather station,Haze
4/9/2017 6:00,33.8,22,18,1008.8,-2.8,0.0/6h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
4/9/2017 9:00,34,19.4,10.8,1007.6,-1.2,0.0/3h,3,2,0.6,12,Present weather reported from a manned weather station,Haze
4/9/2017 12:00,29.2,25.6,14.4,1009.7,2.1,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/9/2017 15:00,29,23.4,10.8,1011,1.3,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/9/2017 18:00,28,24,7.2,1009.4,-1.6,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/9/2017 21:00,27.2,23.2,7.2,1008.7,-0.7,0.0/3h,3,2,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/10/2017 0:00,29.2,23.3,10.8,1010.6,1.9,0.0/24h,2,1,0.6,12,Present weather reported from a manned weather station,Haze
4/10/2017 3:00,31.8,22.7,14.4,1010.6,0,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/10/2017 6:00,34.1,22.2,14.4,1008,-2.6,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/10/2017 9:00,31.3,26,10.8,1006.1,-1.9,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/10/2017 12:00,28.8,24.7,14.4,1008.1,2,0.0/6h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
4/10/2017 15:00,28.6,24.4,10.8,1008.7,0.6,0.0/3h,5,2,0.6,12,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
4/10/2017 18:00,28.4,23.6,10.8,1008.5,0.2,0.0/6h,7,3,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
4/10/2017 21:00,28.1,24,10.8,1008.1,-0.4,0.0/3h,7,3,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/11/2017 3:00,31.4,21.9,10.8,1010.7,-0.1,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/11/2017 6:00,32.9,22.2,10.8,1008.4,-2.3,0.0/6h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/11/2017 9:00,30.3,24.1,14.4,1007.4,-1,0.0/3h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
4/11/2017 12:00,29.3,25.4,10.8,1009.3,1.9,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/11/2017 15:00,28.6,24.6,0,1011,1.7,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/11/2017 18:00,28,24.4,7.2,1009.3,-1.7,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/11/2017 21:00,27.8,24.2,3.6,1009.5,0.2,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
4/12/2017 0:00,29.5,23.6,0,1011.2,1.7,0.0/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
4/12/2017 3:00,31.3,24.9,14.4,1011,-0.2,0.0/3h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
4/12/2017 6:00,33,23.3,7.2,1008.8,-2.2,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/12/2017 9:00,32.4,22,21.6,1008.2,-0.6,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/12/2017 12:00,30.4,21.3,10.8,1009.9,1.7,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/12/2017 15:00,28.4,19.9,0,1011.8,1.9,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/12/2017 18:00,27.2,20,0,1011.4,-0.4,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/12/2017 21:00,26.7,20.1,0,1011.8,0.4,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/13/2017 0:00,29.6,18.6,0,1013.9,2.1,0.0/24h,1,1,0.6,12,Present weather reported from a manned weather station,Haze
4/13/2017 3:00,31.4,21.4,14.4,1013.7,-0.2,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/13/2017 6:00,34,21.9,10.8,1010.5,-3.2,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/13/2017 9:00,33.2,20.6,10.8,1009.5,-1,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/13/2017 12:00,29.7,23.1,18,1011.5,2,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/13/2017 15:00,28.9,20.6,7.2,1013.5,2,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/13/2017 18:00,27.5,20.6,7.2,1011.8,-1.7,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/13/2017 21:00,27,19.9,7.2,1011.8,0,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/14/2017 0:00,30.2,20,10.8,1013.2,1.4,0.0/24h,1,1,0.6,12,Present weather reported from a manned weather station,Haze
4/14/2017 3:00,33.4,19.8,3.6,1012.4,-0.8,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/14/2017 6:00,33.7,21,21.6,1009.6,-2.8,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/14/2017 9:00,32.2,21.9,18,1008.8,-0.8,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/14/2017 12:00,30.2,20.4,18,1010.9,2.1,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/14/2017 15:00,28.7,21.1,7.2,1012,1.1,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/14/2017 18:00,27.2,21.4,7.2,1011.1,-0.9,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/14/2017 21:00,26.8,21.1,0,1010.6,-0.5,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/15/2017 0:00,28.6,21.7,7.2,1011.9,1.3,0.0/24h,2,1,0.6,12,Present weather reported from a manned weather station,Haze
4/15/2017 3:00,30.7,22.1,10.8,1011.8,-0.1,0.0/3h,4,1,0.6,12,Present weather reported from a manned weather station,Haze
4/15/2017 6:00,31.4,22.7,10.8,1009.7,-2.1,0.0/6h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/15/2017 9:00,30.8,23.1,7.2,1009.1,-0.6,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/15/2017 12:00,28.9,23.7,7.2,1010.6,1.5,0.0/6h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/15/2017 15:00,28.9,22.5,7.2,1010.9,0.3,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/15/2017 18:00,28.1,22.7,3.6,1010.1,-0.8,0.0/6h,4,2,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/15/2017 21:00,27.8,22.5,3.6,1009.7,-0.4,0.0/3h,3,2,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/16/2017 0:00,27.3,23.4,7.2,1011.3,1.6,0.0/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
4/16/2017 3:00,30.2,22.9,10.8,1011.4,0.1,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/16/2017 6:00,27,24.3,10.8,1009.8,-1.6,1.0/6h,8,3,0.6,8,Present weather reported from a manned weather station,"Rain shower(s), slight"
4/16/2017 9:00,27,24.5,7.2,1009.6,-0.2,2.0/3h,8,3,0.6,10,Present weather reported from a manned weather station,"Rain, not freezing, continuous, slight at time of observation"
4/16/2017 12:00,27.3,24,7.2,1010.6,1,2.0/6h,8,3,0.6,10,Present weather reported from a manned weather station,"Rain, not freezing, continuous, slight at time of observation"
4/16/2017 15:00,27.8,23.4,7.2,1011.6,1,0.254/3h,7,3,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/16/2017 18:00,27.5,22.8,3.6,1010.4,-1.2,0.254/6h,7,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/16/2017 21:00,26.8,23.3,0,1009.7,-0.7,0.0/3h,7,2,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/17/2017 0:00,29.8,23.7,7.2,1010.9,1.2,3.6/24h,5,1,0.6,12,Present weather reported from a manned weather station,Haze
4/17/2017 3:00,32,23.1,18,1010.8,-0.1,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/17/2017 6:00,32,22.8,10.8,1007.8,-3,0.0/6h,3,2,0.6,12,Present weather reported from a manned weather station,Haze
4/17/2017 9:00,29.8,24.5,10.8,1007.4,-0.4,0.0/3h,5,1,0.6,12,Present weather reported from a manned weather station,Haze
4/17/2017 12:00,28.7,24.9,7.2,1009.7,2.3,0.0/6h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
4/17/2017 15:00,28.8,24.3,0,1010.6,0.9,0.0/3h,7,2,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/17/2017 18:00,28.4,24.3,0,1008.6,-2,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/17/2017 21:00,27.5,24.2,0,1008.4,-0.2,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/18/2017 0:00,29.8,24.2,7.2,1010.7,2.3,0.0/24h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/18/2017 3:00,32.2,23,10.8,1010.7,0,0.0/3h,3,2,0.6,12,Present weather reported from a manned weather station,Haze
4/18/2017 6:00,32,24,14.4,1008.8,-1.9,0.0/6h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
4/18/2017 9:00,31.2,24.6,10.8,1008,-0.8,0.0/3h,3,2,0.6,12,Present weather reported from a manned weather station,Haze
4/18/2017 12:00,29.4,25.5,7.2,1009.9,1.9,0.0/6h,5,3,0.6,12,Present weather reported from a manned weather station,Haze
4/18/2017 15:00,28.7,24.6,7.2,1010.7,0.8,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/18/2017 18:00,28.2,24.5,3.6,1008.8,-1.9,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/18/2017 21:00,27.7,24.8,0,1008.6,-0.2,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/19/2017 0:00,29.2,25,3.6,1011.2,2.6,0.0/24h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/19/2017 3:00,31,24.7,7.2,1010.6,-0.6,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/19/2017 9:00,30.8,26.2,18,1007.8,-0.3,-,6,2,0.6,12,Present weather reported from a manned weather station,"Precipitation within sight, reaching the ground or the surface of the sea, but distant, i.e.   estimated to be more than 5 km from the station"
4/19/2017 12:00,29.6,25.8,10.8,1010.3,2.5,-,8,4,0.6,10,Present weather reported from a manned weather station,"Precipitation within sight, reaching the ground or the surface of the sea, but distant, i.e.   estimated to be more than 5 km from the station"
4/19/2017 15:00,27.8,25.2,10.8,1012.1,1.8,-,8,4,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/19/2017 18:00,28.1,25.6,7.2,1011,1.1,3.0/6h,6,4,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/19/2017 21:00,28.4,25.5,0,1010.5,-0.5,-,6,4,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 04/19/2017 21:00 UTC 
4/20/2017 0:00,28.7,25.6,7.2,1012.7,-2.2,3.0/24h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/20/2017 3:00,31.6,24.6,7.2,1011.7,-1,-,6,3,0.6,10,Present weather reported from a manned weather station,Haze
4/20/2017 6:00,33.4,24.4,10.8,1008.6,-3.1,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/20/2017 9:00,31,26.1,10.8,1007.6,-1,-,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/20/2017 12:00,29.8,23.8,10.8,1010,2.4,-,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/20/2017 15:00,29.4,25.5,7.2,1011.6,1.6,-,6,2,0.6,12,No WW data. Ogimet extension,Overcast. Night. At 04/20/2017 15:00 UTC 
4/20/2017 18:00,29.5,24.6,7.2,1010.2,-1.4,-,6,2,0.6,12,No WW data. Ogimet extension,Overcast. Night. At 04/20/2017 18:00 UTC 
4/20/2017 21:00,25.6,24,10.8,1010.7,0.5,-,8,1,0.6,6,Present weather reported from a manned weather station,"Thunderstorm, slight or moderate, without hail, but with rain and/or snow at time of observation"
4/21/2017 0:00,29.2,25.6,7.2,1011.7,1,37.0/24h,2,2,0.6,10,Present weather reported from a manned weather station,Haze
4/21/2017 3:00,32.4,23.9,14.4,1010.7,-1,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/21/2017 6:00,33.6,24.9,7.2,1007.7,-3,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/21/2017 9:00,31.4,26.5,14.4,1006.6,-1.1,-,4,1,0.6,12,Present weather reported from a manned weather station,Haze
4/21/2017 12:00,29.6,25.6,14.4,1008.8,2.2,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,Shower(s) of rain at the station during the preceding hour but no at the time of observation
4/21/2017 15:00,29.2,25.3,10.8,1010.2,1.4,-,6,3,0.6,12,No WW data. Ogimet extension,Overcast. Night. At 04/21/2017 15:00 UTC 
4/21/2017 18:00,28.8,25.4,7.2,1008.9,-1.3,-,6,3,0.6,12,No WW data. Ogimet extension,Overcast. Night. At 04/21/2017 18:00 UTC 
4/21/2017 21:00,28.8,24.8,7.2,1008.6,-0.3,-,6,3,0.6,12,No WW data. Ogimet extension,Overcast. Night. At 04/21/2017 21:00 UTC 
4/22/2017 0:00,29.5,23.5,10.8,1010.9,2.3,0.0/24h,6,1,0.3,12,Present weather reported from a manned weather station,"Precipitation within sight, reaching the ground or the surface of the sea, but distant, i.e.   estimated to be more than 5 km from the station"
4/22/2017 3:00,30.2,24.1,7.2,1011.6,0.7,-,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/22/2017 6:00,32.4,25.4,10.8,1008.7,-2.9,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/22/2017 9:00,31,25.3,14.4,1007.5,-1.2,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/22/2017 12:00,29.5,26,10.8,1009.4,1.9,-,4,2,0.6,12,Present weather reported from a manned weather station,Haze
4/22/2017 15:00,28.8,25.7,7.2,1010.8,1.4,-,4,2,0.6,12,No WW data. Ogimet extension,Broken. Night. At 04/22/2017 15:00 UTC 
4/22/2017 18:00,25.4,23.5,7.2,1009.5,-1.3,25.0/6h,8,1,0.3,6,Present weather reported from a manned weather station,"Thunderstorm, slight or moderate, without hail, but with rain and/or snow at time of observation"
4/22/2017 21:00,28,24,7.2,1009.6,0.1,-,6,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/23/2017 0:00,29,24.2,7.2,1011.5,1.9,25.0/24h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
4/23/2017 3:00,31.4,24.8,10.8,1011.6,0.1,-,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/23/2017 6:00,31.7,25.6,14.4,1008.7,-2.9,-,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/23/2017 9:00,31.3,25.9,14.4,1008,-0.7,-,4,3,0.6,12,Present weather reported from a manned weather station,Haze
4/23/2017 12:00,29.4,23.8,10.8,1010,2,-,6,3,0.6,12,Present weather reported from a manned weather station,Thunderstorm (with or without precipitation) at the station during the preceding hour but no at the time of observation
4/23/2017 15:00,29.6,24.2,3.6,1011.7,1.7,-,6,3,0.6,12,No WW data. Ogimet extension,Overcast. Night. At 04/23/2017 15:00 UTC 
4/23/2017 18:00,28.2,24.9,0,1010.5,-1.2,0.6/6h,8,3,0.6,10,Present weather reported from a manned weather station,Shower(s) of rain at the station during the preceding hour but no at the time of observation
4/23/2017 21:00,26,23.6,7.2,1011.1,0.6,-,6,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/24/2017 0:00,29.7,24.8,3.6,1011.8,0.7,1.0/24h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
4/24/2017 3:00,31,23.5,7.2,1011.7,-0.1,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/24/2017 6:00,35.4,20.5,10.8,1008.6,-3.1,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/24/2017 9:00,34.2,18.6,10.8,1008.2,-0.4,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/24/2017 12:00,31.3,23.4,7.2,1010,1.8,-,4,2,0.6,12,Present weather reported from a manned weather station,Haze
4/24/2017 15:00,29.8,24.2,0,1011.6,1.6,-,2,1,0.6,12,No WW data. Ogimet extension,Broken. Night. At 04/24/2017 15:00 UTC 
4/24/2017 18:00,28.4,23.9,0,1010.3,-1.3,-,6,3,0.6,12,No WW data. Ogimet extension,Overcast. Night. At 04/24/2017 18:00 UTC 
4/24/2017 21:00,27.8,23.5,7.2,1010.5,0.2,-,6,2,0.6,12,No WW data. Ogimet extension,Overcast. Night. At 04/24/2017 21:00 UTC 
4/25/2017 0:00,29.2,23.9,3.6,1012.2,1.7,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/25/2017 3:00,31.6,24.5,10.8,1011.9,-0.3,-,4,3,0.6,12,Present weather reported from a manned weather station,Haze
4/25/2017 6:00,33.6,24.3,7.2,1009.4,-2.5,-,2,3,0.6,12,Present weather reported from a manned weather station,Haze
4/25/2017 9:00,33,23,14.4,1008,-1.4,-,4,2,0.6,12,Present weather reported from a manned weather station,Haze
4/25/2017 12:00,30.6,23,10.8,1010.6,2.6,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/25/2017 15:00,29.4,22,7.2,1011.6,1,-,2,2,0.6,12,No WW data. Ogimet extension,Broken. Night. At 04/25/2017 15:00 UTC 
4/25/2017 18:00,28.2,21.9,7.2,1010.7,-1.9,-,2,2,0.6,12,No WW data. Ogimet extension,Broken. Night. At 04/25/2017 18:00 UTC 
4/25/2017 21:00,27.3,21.7,7.2,1010,-0.7,-,2,2,0.6,12,No WW data. Ogimet extension,Broken. Night. At 04/25/2017 21:00 UTC 
4/26/2017 0:00,29,24.8,7.2,1011.5,1.5,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/26/2017 3:00,31,22.9,7.2,1011,-0.5,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/26/2017 6:00,33.2,23.8,14.4,1008.2,-2.8,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/26/2017 9:00,34.2,20.4,10.8,1006.8,-1.4,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/26/2017 12:00,30.8,24.8,10.8,1008.9,2.1,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/26/2017 15:00,29.4,24.2,10.8,1010.7,1.8,-,2,2,0.6,12,No WW data. Ogimet extension,Broken. Night. At 04/26/2017 15:00 UTC 
4/26/2017 18:00,28.4,25.2,7.2,1009.7,-1,-,4,2,0.6,12,No WW data. Ogimet extension,Broken. Night. At 04/26/2017 18:00 UTC 
4/26/2017 21:00,28.6,24.9,7.2,1009,-0.7,-,6,2,0.6,12,No WW data. Ogimet extension,Overcast. Night. At 04/26/2017 21:00 UTC 
4/27/2017 0:00,29.8,24,10.8,1010.7,1.7,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/27/2017 3:00,32,24.5,10.8,1010.1,-0.6,-,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/27/2017 6:00,33.7,25.2,14.4,1007.4,-2.7,-,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/27/2017 9:00,32.1,24.9,14.4,1006.7,-0.7,-,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/27/2017 12:00,30,26.5,7.2,1009,2.3,-,6,3,0.3,12,Present weather reported from a manned weather station,"Lightning visible, no thunder heard"
4/27/2017 15:00,27.7,24.9,7.2,1010.2,1.2,-,8,4,0.6,8,Present weather reported from a manned weather station,"Rain shower(s), slight"
4/27/2017 18:00,26.8,24.4,3.6,1009.8,-0.4,10.0/6h,8,4,0.6,6,Present weather reported from a manned weather station,"Rain shower(s), moderate or heavy"
4/27/2017 21:00,27.4,24.2,7.2,1009.4,-0.4,-,6,3,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/28/2017 0:00,29,24.1,7.2,1010.5,1.1,19.0/24h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
4/28/2017 3:00,30.9,25,18,1010.4,-0.1,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/28/2017 6:00,33.7,23.6,14.4,1007.9,-2.5,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/28/2017 9:00,31.7,25.4,18,1006.7,-1.2,-,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/28/2017 12:00,30.3,24.9,14.4,1008.6,1.9,-,4,3,0.6,12,Present weather reported from a manned weather station,Haze
4/28/2017 15:00,29.5,24.8,7.2,1009.9,1.3,-,4,3,0.6,12,No WW data. Ogimet extension,Broken. Night. At 04/28/2017 15:00 UTC 
4/28/2017 18:00,27.4,24.3,3.6,1009.6,-0.3,-,4,3,0.6,10,No WW data. Ogimet extension,Broken. Night. At 04/28/2017 18:00 UTC 
4/28/2017 21:00,27.4,24.2,7.2,1009.2,-0.4,-,6,3,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 04/28/2017 21:00 UTC 
4/29/2017 0:00,28.8,24,14.4,1010.8,1.6,-,4,2,0.6,12,Present weather reported from a manned weather station,Haze
4/29/2017 3:00,32,23.6,10.8,1010.6,-0.2,-,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/29/2017 6:00,33.2,24.5,14.4,1008.4,-2.2,-,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/29/2017 9:00,32,25.6,10.8,1007.6,-0.8,-,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/29/2017 12:00,30.2,26.1,10.8,1009.9,2.3,-,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/29/2017 15:00,29.7,25.7,7.2,1010.9,1,-,4,2,0.6,12,No WW data. Ogimet extension,Broken. Night. At 04/29/2017 15:00 UTC 
4/29/2017 18:00,27.9,25,10.8,1010.2,-0.7,-,6,3,0.6,12,No WW data. Ogimet extension,Overcast. Night. At 04/29/2017 18:00 UTC 
